103	-14.6344279 -15.5717498 -11.5873022 -9.9609002 -10.611982999999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
104	-12.3488831 -13.4281568 -10.751758639999998 -8.863661579999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
105	-21.331543699999997 -21.332757899999997 -17.6346517 -20.0663639 -18.850176099999995 -17.8814197 -17.1065424 -12.8299068 -8.5532712 -4.2766356
106	-30.000090299999997 -28.360623999999994 -22.91177326 -24.04921752 -22.386685909999997 -20.708414439999995 -19.103945639999996 -18.080606119999995 -17.341738089999996 -17.210332649999998
107	-12.662260299999998 -15.434553899999997 -9.64227936 -8.564353001999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
108	-16.8790306 -16.586813799999998 -12.92946526 -12.1959799 -9.917226799999998 -8.553776891999998 -8.5532712 -4.2766356 -4.2766356 -4.2766356
109	-21.2654546 -19.9634295 -16.8661286 -16.09175737 -10.80204809 -8.886458949999998 -8.605674868 -8.5578313665 -8.5532712 -4.2766356
110	-14.6401698 -14.8888429 -11.433943 -9.445962439999999 -8.558652023299999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
111	-10.3767087 -12.101263799999998 -9.8207659 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
112	-12.5392487 -13.1979331 -10.306054499999998 -9.11122 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
113	-27.884437 -25.0577491 -20.47209624 -18.801024469999998 -13.381655685999998 -11.880083550879998 -10.98220847667 -10.1893865063 -9.935279283937 -9.924173320112999
114	-12.662260299999998 -15.434553899999997 -9.64227936 -8.564353001999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
115	-12.3597561 -13.209167999999998 -10.8445228 -9.4234672 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
116	-18.9709503 -18.201829699999998 -14.839915529999999 -11.583979582 -9.548521826999998 -8.8667021264 -8.569192776 -8.5532712 -4.2766356 -4.2766356
117	-8.052176099999999 -10.0519594 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
118	-23.3543921 -21.538415599999997 -19.488897199999997 -13.78361782 -10.958524059999998 -9.522455488999999 -8.91701805209 -8.654004396913999 -8.5552783696 -8.5532712
119	-8.2202644 -10.224637999999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
120	-8.1658184 -10.8842401 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
121	-10.316103100000001 -11.621865199999998 -9.5544713 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
122	-21.180657699999998 -20.087262499999998 -16.146901959999997 -13.156311879999997 -12.0748466 -9.452630189999999 -8.8417487038 -8.645203564 -8.5532712 -4.2766356
123	-14.713100299999999 -16.3042375 -10.929827659999999 -9.354645127 -9.0722451 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
124	-16.6988138 -17.010023599999997 -13.697725469999998 -10.99596025 -8.764738090999998 -8.553292323464 -8.5532712 -4.2766356 -4.2766356 -4.2766356
125	-10.4119136 -12.0349677 -9.554495499999998 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
126	-21.3615725 -20.8605952 -16.5743294 -12.009151348 -10.721725419999999 -10.206934713299999 -9.8141958177197 -9.412386439999999 -8.5532712 -4.2766356
127	-10.316103100000001 -11.621865199999998 -9.5544713 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
128	-8.052176099999999 -10.0519594 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
129	-16.919819599999997 -17.996669599999997 -13.32454757 -11.55005586 -10.9054581 -11.260579499999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356
130	-19.147203299999997 -19.851737799999995 -16.9133775 -18.500972329999996 -17.156601233999996 -17.1065424 -12.8299068 -8.5532712 -4.2766356 -4.2766356
131	-14.740122999999999 -15.3573245 -11.5345436 -9.571734759999998 -8.563721029 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
132	-16.793955299999997 -17.077233699999997 -13.916917119999997 -12.066433199999999 -9.559308249999999 -9.0325432 -8.5532712 -4.2766356 -4.2766356 -4.2766356
133	-10.316103100000001 -11.621865199999998 -9.5544713 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
134	-10.342653 -12.053060299999999 -9.2914964 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
135	-8.052176099999999 -10.0519594 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
136	-19.0243108 -18.847673999999998 -13.681588869999999 -10.72179538 -9.595869556 -8.578148774699999 -8.553276636087599 -8.5532712 -4.2766356 -4.2766356
137	-21.0414255 -20.4536536 -15.953306399999999 -13.8801174 -11.02202055 -10.248158582599999 -10.0755279839859 -10.0040835 -8.5532712 -4.2766356
138	-12.5392487 -13.1979331 -10.306054499999998 -9.11122 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
139	-14.7612523 -14.9854636 -11.37906406 -10.45163474 -8.555683469999998 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
140	-19.079312299999998 -18.234512499999997 -15.220072799999997 -12.095135629999998 -9.47951133 -8.581187322799998 -8.553278474018 -8.5532712 -4.2766356 -4.2766356
141	-16.9989256 -16.753226599999998 -14.0918886 -11.303065319999998 -8.607970716 -8.553277930404 -8.5532712 -4.2766356 -4.2766356 -4.2766356
142	-12.5392487 -13.1979331 -10.306054499999998 -9.11122 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
143	-23.234745299999997 -21.7648922 -17.355778599999997 -13.677409582 -12.478816339999998 -10.985287109999998 -8.729293520519999 -8.55989462495 -8.553280053091498 -8.5532712
144	-10.328494300000001 -11.515911299999999 -9.051609149999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
145	-14.6401698 -14.8888429 -11.433943 -9.445962439999999 -8.558652023299999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
146	-18.9606879 -18.6471193 -14.079126599999999 -12.196163799999999 -9.38654065 -8.564293982599999 -8.5532743839859 -8.5532712 -4.2766356 -4.2766356
147	-20.4182867 -21.104953699999996 -17.6793256 -13.72674485 -10.5903753798 -10.45088206 -8.709200229 -8.55363409165 -8.5532712 -4.2766356
148	-21.0986947 -20.3389924 -17.4384086 -13.934351849999999 -10.42049393984 -8.96834386734 -8.577105897532 -8.55329667254 -8.5532712 -4.2766356
149	-18.979975299999996 -18.9373242 -14.90053506 -13.2633583 -10.193535 -9.9406757233 -9.786595599999998 -8.5532712 -4.2766356 -4.2766356
150	-14.765309999999998 -16.4888537 -12.146026199999998 -10.147921044 -8.5586458384 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
151	-8.2247495 -10.8247258 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
152	-14.712165999999998 -15.769093299999998 -11.449816769999998 -9.487012029999999 -8.558598717999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
153	-21.081433299999997 -20.0237873 -16.882817279999998 -14.501144319999998 -11.15123277 -10.3327488224 -9.77242785885976 -9.4822323 -8.5532712 -4.2766356
154	-10.171123499999998 -11.348404899999998 -9.166173699999998 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
155	-8.052176099999999 -10.0519594 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
156	-14.734962399999999 -14.9468308 -11.509047299999999 -10.4137479 -8.596940618 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
157	-16.8094011 -16.7236621 -13.816126699999998 -12.5440671 -9.53379938 -8.61725895 -8.5532712 -4.2766356 -4.2766356 -4.2766356
158	-12.621751 -14.056746399999998 -9.93612491 -9.800069 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
159	-10.316103100000001 -11.621865199999998 -9.5544713 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
160	-23.2179117 -22.1489455 -18.495876 -16.457096049999997 -14.601700169999997 -10.638565486 -10.121592670999998 -12.830535455499998 -12.8299068 -8.5532712
161	-14.7299575 -15.713945799999998 -11.644206099999998 -10.49181685 -8.560454670999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
162	-12.5705656 -14.7563642 -9.90062246 -8.567606327 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
163	-14.712165999999998 -15.769093299999998 -11.449816769999998 -9.487012029999999 -8.558598717999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
164	-14.723397 -15.601084699999998 -11.9736093 -11.180136899999999 -8.603683352 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
165	-14.6261126 -15.654423599999998 -11.3155694 -9.76814288 -8.568149465 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
166	-12.4164788 -13.5465597 -10.4923834 -8.682739719999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
167	-14.5444498 -14.869773899999998 -12.0903938 -10.28517494 -8.637133559999999 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
168	-16.652736199999996 -16.7407801 -14.394349899999998 -10.2228222 -8.596850795799998 -8.55334658648 -8.5532712 -4.2766356 -4.2766356 -4.2766356
169	-34.85703670000001 -31.3050811 -31.072589499999996 -30.047109149999994 -33.101082635999994 -32.71456120040399 -33.26641376999999 -36.47129079999999 -34.2130848 -29.936449199999995
170	-21.347832799999996 -20.855833499999996 -16.962412999999998 -14.577657219999999 -13.003838519999999 -9.35250342 -8.782212309999998 -8.576726657999998 -8.5532712 -4.2766356
171	-10.232683799999998 -11.418937099999999 -10.0760277 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
172	-16.942121699999998 -17.3182071 -14.1740079 -10.69616633 -8.620698180399998 -8.55359499883 -8.5532712 -4.2766356 -4.2766356 -4.2766356
173	-10.342653 -12.053060299999999 -9.2914964 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
174	-14.696582700000002 -15.068597999999998 -11.83810175 -11.114375599999999 -8.575518801 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
175	-25.444805999999993 -23.5980111 -19.500505399999998 -14.767797989999998 -11.650569615999999 -11.282816816 -13.404573449999997 -13.016533785 -12.881096654999997 -12.8299068
176	-10.316103100000001 -11.621865199999998 -9.5544713 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356 -4.2766356
177	-14.5904057 -15.035571299999997 -11.745275969999998 -11.16790324 -8.67374349 -8.5532712 -4.2766356 -4.2766356 -4.2766356 -4.2766356
